Latitude,Longitude,Accident Frequency,Accident Severity,Road Type,Road Condition,Weather,Lighting,Speed Limit (km/h),Traffic Volume (vehicles/day),Road Curvature,Elevation & Gradient,Intersections,Pedestrian Activity,Road Signage,Guardrails,Accident Prone
-18.178744,31.750465,6,2,Urban Road,Good,Clear,Day,50,15917,Straight,High,5,Medium,Present,Present,0
-17.813372,30.927346,8,1,Highway,Fair,Rainy,Day,60,3232,Moderate,Low,2,Medium,Present,Present,0
-17.34134,31.765751,10,5,Urban Road,Fair,Rainy,Day,70,13806,Straight,Low,1,Low,Present,Absent,1
-16.749864,31.201446,6,3,Highway,Fair,Rainy,Day,80,22518,Gentle,Low,0,Medium,Present,Present,0
-17.879529,31.461103,19,5,Urban Road,Good,Clear,Day,110,29234,Straight,High,1,Low,Present,Absent,1
-16.806776,31.660193,8,1,Highway,Poor,Clear,Night,60,16702,Moderate,Low,2,Low,Present,Present,1
-17.320922,30.500325,16,2,Highway,Fair,Clear,Day,70,2360,Gentle,Medium,3,Low,Present,Absent,1
-16.797734,30.751328,11,1,Urban Road,Poor,Foggy,Day,100,21500,Moderate,Medium,5,Low,Absent,Present,1
-17.256382,31.787097,20,5,Highway,Fair,Rainy,Day,90,21476,Straight,Medium,5,Medium,Absent,Present,1
-16.502524,30.587985,7,2,Urban Road,Fair,Clear,Night,60,27862,Moderate,High,2,Low,Present,Absent,0
-16.898102,31.056371,13,3,Rural Road,Poor,Clear,Day,50,27784,Gentle,Low,1,Low,Present,Present,1
-16.78563,32.314224,13,4,Urban Road,Fair,Foggy,Night,100,19652,Straight,Low,1,Low,Present,Absent,1
-18.092563,30.797781,8,1,Rural Road,Fair,Clear,Night,80,12792,Straight,Low,0,Low,Present,Present,0
-17.25351,31.922953,14,5,Urban Road,Fair,Clear,Night,110,17910,Straight,Medium,0,Low,Present,Absent,1
-18.28913,31.593331,11,2,Urban Road,Fair,Rainy,Day,50,19281,Gentle,Low,2,High,Present,Present,0
-17.231222,32.241823,12,3,Urban Road,Poor,Clear,Night,70,15659,Moderate,Medium,2,Low,Absent,Absent,1
-17.12205,32.032741,12,5,Rural Road,Good,Rainy,Night,110,19506,Gentle,High,3,Low,Present,Present,1
-16.597681,31.319988,8,4,Urban Road,Fair,Rainy,Day,110,17792,Gentle,High,2,Medium,Present,Present,1
-16.955644,31.225817,6,1,Rural Road,Poor,Clear,Day,60,7428,Straight,Low,0,Low,Present,Present,0
-16.858125,31.909963,12,2,Urban Road,Good,Clear,Day,70,22837,Sharp,Medium,4,Low,Present,Present,0
-17.534983,32.161943,15,4,Urban Road,Poor,Rainy,Night,70,29927,Straight,Low,3,Medium,Present,Present,1
-17.617192,31.207995,17,5,Rural Road,Fair,Rainy,Day,80,13951,Moderate,Low,4,Medium,Present,Present,1
-18.088421,32.330595,15,5,Urban Road,Good,Clear,Day,70,5424,Sharp,High,4,Medium,Present,Present,1
-18.48878,32.206553,10,3,Highway,Fair,Rainy,Day,100,10449,Gentle,High,0,Low,Present,Present,1
-16.777886,31.870324,10,2,Urban Road,Fair,Clear,Day,60,19366,Straight,Medium,5,Medium,Absent,Absent,0
-16.696425,32.181675,8,4,Urban Road,Fair,Clear,Day,110,5239,Straight,Low,3,Medium,Absent,Present,1
-17.537008,30.786166,12,5,Highway,Fair,Rainy,Day,110,2710,Moderate,Low,0,Low,Present,Present,1
-17.422369,31.233963,12,2,Highway,Fair,Clear,Night,70,21858,Gentle,Low,1,Low,Present,Absent,0
-18.156119,31.894884,12,5,Urban Road,Poor,Rainy,Day,50,8750,Straight,Medium,4,Low,Present,Present,1
-17.218834,31.827519,9,2,Urban Road,Poor,Rainy,Day,80,9463,Straight,Medium,2,High,Present,Present,0
-17.181918,31.127229,3,4,Urban Road,Good,Clear,Day,90,13492,Gentle,Medium,0,Low,Present,Absent,1
-17.952189,30.591352,8,2,Urban Road,Good,Foggy,Night,70,13912,Straight,Low,4,Low,Absent,Present,1
-17.731691,31.488248,12,5,Urban Road,Fair,Foggy,Day,100,25254,Gentle,High,2,Low,Present,Present,1
-17.225368,32.463115,14,4,Urban Road,Fair,Clear,Day,120,15722,Gentle,Low,0,Medium,Present,Present,1
-17.417011,31.071087,14,5,Rural Road,Fair,Clear,Night,110,4658,Straight,Low,0,Medium,Present,Absent,1
-17.95116,30.521723,13,3,Highway,Good,Clear,Day,120,13231,Gentle,High,4,Medium,Absent,Absent,1
-17.600725,32.045519,8,5,Rural Road,Good,Clear,Night,100,2157,Straight,Medium,1,Medium,Present,Present,1
-17.261226,31.916828,9,4,Rural Road,Poor,Clear,Day,110,17086,Straight,High,1,Low,Present,Present,1
-16.605232,31.771364,8,4,Urban Road,Poor,Clear,Day,60,14178,Straight,Low,5,Low,Present,Present,1
-16.533163,32.155433,8,4,Highway,Fair,Clear,Day,70,24875,Straight,Low,2,Low,Present,Present,1
-18.044037,31.436542,13,2,Urban Road,Poor,Rainy,Night,110,8435,Gentle,Low,4,Low,Absent,Present,1
-18.313527,32.449088,10,2,Urban Road,Good,Rainy,Day,110,12355,Straight,High,3,Low,Present,Present,1
-16.887176,32.460277,6,5,Urban Road,Good,Rainy,Day,110,22129,Moderate,Medium,4,Low,Present,Absent,1
-17.93216,31.394199,11,1,Highway,Fair,Clear,Night,100,18697,Straight,Medium,3,Medium,Present,Present,0
-17.268452,30.566757,8,1,Rural Road,Good,Rainy,Day,70,23744,Gentle,High,1,Low,Present,Present,0
-17.795134,31.84078,14,3,Urban Road,Fair,Clear,Day,100,16562,Straight,Low,4,Low,Absent,Present,1
-18.12806,32.261428,8,1,Highway,Fair,Clear,Night,120,22554,Straight,High,4,Low,Present,Present,1
-16.909237,32.077331,12,3,Urban Road,Fair,Clear,Day,70,27420,Sharp,Medium,3,High,Present,Present,0
-18.10955,31.554527,11,4,Rural Road,Fair,Clear,Day,60,19307,Straight,Low,2,Medium,Absent,Present,1
-17.044451,30.86339,11,1,Rural Road,Fair,Clear,Day,60,19246,Straight,Low,1,High,Present,Present,0
-17.181027,30.718368,7,1,Urban Road,Good,Clear,Day,80,21778,Straight,Low,3,Medium,Present,Present,0
-17.762353,31.68317,14,4,Urban Road,Fair,Rainy,Day,120,20322,Gentle,Low,5,Low,Present,Present,1
-17.704234,31.175661,12,2,Rural Road,Poor,Rainy,Day,120,14835,Straight,Low,5,Medium,Present,Absent,0
-18.399046,31.402617,12,4,Urban Road,Good,Rainy,Night,80,10741,Moderate,Low,0,Low,Absent,Absent,1
-17.330844,31.501603,9,5,Highway,Fair,Clear,Night,70,25804,Sharp,Low,1,Low,Present,Present,1
-16.866702,32.329837,12,5,Urban Road,Good,Clear,Day,50,6047,Moderate,Low,4,Low,Present,Absent,1
-16.817651,30.630423,8,5,Urban Road,Fair,Clear,Day,100,16061,Moderate,Low,0,Medium,Present,Absent,1
-16.835832,31.144655,15,2,Rural Road,Fair,Clear,Night,120,29391,Gentle,Low,1,Low,Present,Present,1
-16.579978,31.70599,7,3,Urban Road,Good,Rainy,Day,90,19180,Gentle,Medium,3,Medium,Present,Present,0
-16.506439,30.690323,10,5,Rural Road,Fair,Rainy,Night,80,5022,Moderate,Low,0,Low,Present,Absent,1
-17.660028,31.197024,11,5,Urban Road,Good,Clear,Night,70,26606,Straight,Low,4,Low,Present,Present,1
-16.779156,31.971429,8,5,Urban Road,Fair,Rainy,Day,110,8293,Sharp,Low,4,High,Present,Present,1
-17.55375,31.567128,7,1,Urban Road,Fair,Clear,Day,60,6695,Moderate,Medium,3,Medium,Present,Present,0
-18.412856,31.513389,9,4,Urban Road,Fair,Rainy,Night,90,17975,Straight,Low,5,Low,Present,Present,1
-17.382027,31.257943,8,2,Urban Road,Good,Clear,Day,110,17026,Straight,Medium,2,Medium,Absent,Present,0
-17.070208,31.250341,9,2,Urban Road,Good,Clear,Night,80,10514,Straight,Medium,5,Low,Present,Present,0
-17.387872,32.150775,15,5,Highway,Fair,Clear,Day,60,29987,Gentle,Medium,0,Low,Present,Present,1
-16.7444,30.611304,10,1,Urban Road,Good,Clear,Day,110,4803,Gentle,High,0,Low,Present,Absent,1
-16.631511,30.60899,10,5,Urban Road,Fair,Clear,Day,100,4340,Sharp,High,4,High,Present,Present,1
-17.764571,30.920759,6,3,Highway,Fair,Clear,Night,60,8880,Moderate,Medium,4,Low,Present,Present,0
-16.590913,31.275246,8,3,Urban Road,Fair,Rainy,Day,100,22757,Straight,Low,4,Medium,Absent,Present,0
-17.008935,30.731983,11,1,Urban Road,Poor,Rainy,Day,50,12296,Moderate,Low,3,Low,Present,Present,1
-17.45339,31.555725,7,1,Rural Road,Fair,Clear,Night,100,17820,Straight,Low,2,Low,Present,Present,0
-18.379145,31.336833,13,2,Urban Road,Poor,Rainy,Night,110,2934,Straight,Low,4,Low,Present,Absent,1
-16.950332,31.650242,11,4,Rural Road,Good,Foggy,Day,90,5154,Gentle,Low,2,High,Present,Present,1
-17.731478,31.859003,10,2,Urban Road,Poor,Clear,Day,90,18427,Moderate,High,5,Low,Present,Present,1
-17.690922,30.970317,8,1,Rural Road,Fair,Foggy,Day,80,19349,Straight,Low,3,Low,Present,Present,0
-17.723435,31.683679,5,4,Highway,Good,Clear,Day,110,13981,Straight,Low,5,High,Present,Present,1
-17.538442,31.711818,14,5,Urban Road,Fair,Rainy,Day,100,17620,Gentle,Low,3,Low,Present,Present,1
-16.529815,31.273012,9,4,Urban Road,Poor,Rainy,Day,120,28752,Moderate,High,3,Medium,Present,Present,1
-18.145873,31.855372,11,4,Highway,Good,Rainy,Night,50,25290,Straight,High,1,Low,Absent,Present,1
-16.647681,31.292949,12,2,Urban Road,Good,Clear,Day,100,25407,Moderate,Low,5,Low,Present,Absent,0
-16.62323,31.497975,11,1,Highway,Good,Rainy,Day,100,18440,Moderate,Medium,4,Medium,Absent,Present,0
-18.479497,32.065466,7,2,Rural Road,Good,Rainy,Day,80,26092,Straight,High,1,Low,Absent,Present,0
-17.28523,30.770888,10,2,Urban Road,Poor,Rainy,Day,70,23105,Straight,Medium,5,Medium,Present,Absent,0
-17.138238,32.370803,8,2,Urban Road,Poor,Clear,Day,110,12498,Straight,Low,0,Low,Present,Present,0
-17.481751,31.143108,8,4,Rural Road,Fair,Rainy,Day,100,12676,Straight,Low,3,Medium,Present,Present,1
-17.5259,32.32314,12,4,Highway,Good,Clear,Day,100,25746,Straight,Low,4,Medium,Absent,Present,1
-18.191209,31.690298,12,2,Rural Road,Good,Clear,Day,120,8628,Straight,Medium,3,Medium,Absent,Absent,0
-17.325774,30.715187,13,2,Highway,Good,Foggy,Night,50,14802,Moderate,Medium,0,Low,Present,Absent,1
-17.245583,32.135729,9,1,Urban Road,Good,Rainy,Day,50,28462,Sharp,Medium,4,Low,Present,Present,0
-17.578736,31.976251,9,3,Urban Road,Good,Clear,Night,50,11590,Moderate,Low,4,Low,Present,Present,0
-17.036769,32.179556,5,3,Highway,Good,Clear,Day,60,29113,Moderate,Low,2,Medium,Present,Present,0
-18.032927,31.987168,11,5,Urban Road,Good,Clear,Day,80,20375,Straight,Low,5,Medium,Present,Present,1
-16.91685,30.944174,12,3,Highway,Fair,Clear,Day,50,17306,Moderate,Low,1,Low,Present,Absent,0
-18.199781,32.331401,8,4,Rural Road,Good,Clear,Day,90,10740,Sharp,Medium,4,Low,Present,Absent,1
-17.413835,32.034728,12,2,Highway,Good,Rainy,Day,90,23588,Gentle,High,4,Low,Present,Present,1
-16.894858,31.827512,18,5,Rural Road,Good,Rainy,Day,60,8111,Moderate,Low,0,Low,Present,Present,1
-17.32822,31.080191,9,1,Urban Road,Good,Clear,Day,110,4077,Gentle,Low,1,Low,Present,Absent,0
-16.970973,30.512452,9,5,Highway,Poor,Clear,Day,80,14232,Straight,Low,0,Medium,Present,Present,1
-17.977839,32.335083,12,1,Urban Road,Good,Clear,Day,100,6801,Straight,Medium,2,Low,Absent,Present,0
-18.352153,30.534214,4,1,Urban Road,Fair,Rainy,Day,50,15982,Gentle,Medium,5,Low,Present,Present,0
-17.372803,30.539529,9,1,Highway,Fair,Clear,Night,50,2886,Straight,High,3,Medium,Present,Present,0
-16.945411,30.72551,15,4,Urban Road,Poor,Clear,Day,50,12240,Gentle,Low,1,Low,Present,Absent,1
-17.376512,31.731172,4,1,Highway,Poor,Clear,Day,120,15816,Straight,Low,4,Low,Present,Present,0
-17.722355,32.266184,14,5,Highway,Good,Clear,Night,110,15179,Straight,High,1,Low,Present,Absent,1
-16.694267,32.465044,7,2,Highway,Fair,Clear,Day,80,8773,Straight,Medium,5,High,Absent,Present,0
-17.818067,32.227366,6,2,Rural Road,Good,Clear,Day,50,24413,Straight,Low,5,Low,Present,Absent,0
-17.53256,31.258596,15,5,Urban Road,Good,Foggy,Day,80,3205,Gentle,High,4,Medium,Present,Absent,1
-18.437522,32.078408,12,3,Rural Road,Poor,Foggy,Day,90,3843,Straight,Low,4,Low,Absent,Absent,0
-18.321119,30.904105,14,4,Urban Road,Fair,Foggy,Night,90,29286,Straight,Medium,1,Low,Present,Present,1
-17.929575,30.558858,13,1,Urban Road,Fair,Clear,Night,70,20993,Straight,Low,1,Medium,Absent,Absent,1
-16.702499,31.11653,12,2,Rural Road,Poor,Clear,Day,90,11047,Straight,Medium,1,Medium,Present,Absent,0
-17.38559,32.101769,6,3,Rural Road,Fair,Rainy,Day,80,6780,Straight,High,4,Low,Absent,Present,0
-17.679481,31.92591,8,1,Highway,Poor,Rainy,Day,120,17777,Sharp,Low,1,Low,Present,Present,1
-17.452286,30.953837,11,4,Highway,Good,Rainy,Day,70,3755,Straight,Low,0,High,Present,Absent,1
-17.660736,31.125123,12,1,Urban Road,Good,Rainy,Night,50,24551,Straight,Low,4,Low,Present,Absent,1
-17.241793,30.678361,8,1,Urban Road,Poor,Clear,Day,90,2776,Straight,High,2,Low,Absent,Absent,1
-18.343245,31.893212,8,3,Highway,Fair,Clear,Day,50,9189,Straight,Medium,2,Low,Present,Present,0
-17.019296,30.727495,8,4,Urban Road,Good,Clear,Day,120,4820,Straight,Medium,5,Low,Absent,Present,1
-17.462192,31.104803,10,1,Highway,Fair,Rainy,Day,110,25212,Straight,Low,2,Low,Present,Present,0
-17.236019,32.024503,11,2,Highway,Fair,Rainy,Night,60,10243,Gentle,Low,0,Low,Present,Absent,1
-16.518356,30.788555,12,5,Highway,Fair,Clear,Day,80,3124,Gentle,Low,3,Low,Absent,Present,1
-18.138499,31.903735,10,4,Highway,Good,Clear,Day,110,15602,Straight,Low,1,Low,Present,Absent,1
-17.140778,32.178191,11,1,Urban Road,Good,Clear,Day,50,23454,Sharp,Medium,2,Medium,Present,Present,0
-18.331498,30.66902,6,3,Urban Road,Fair,Clear,Night,120,23419,Straight,Medium,1,High,Absent,Present,0
-16.533711,30.531578,9,2,Rural Road,Good,Rainy,Day,50,18044,Sharp,Low,5,Low,Present,Absent,0
-16.9785,30.767245,5,5,Urban Road,Fair,Clear,Night,70,9499,Moderate,Low,3,Medium,Present,Present,1
-17.433079,32.257656,11,4,Highway,Fair,Clear,Day,80,26199,Straight,Low,0,Low,Present,Present,1
-17.047566,31.351741,8,5,Urban Road,Fair,Clear,Day,120,28037,Straight,Low,1,Medium,Absent,Present,1
-16.937656,30.905073,7,3,Rural Road,Fair,Clear,Day,70,29338,Sharp,Low,4,Low,Present,Present,0
-18.156709,32.38204,4,2,Highway,Good,Rainy,Day,60,6577,Straight,Medium,2,Low,Present,Absent,0
-17.343327,31.281085,5,1,Urban Road,Poor,Rainy,Night,80,3293,Straight,Medium,0,Low,Present,Absent,1
-16.897252,30.639715,10,3,Urban Road,Good,Clear,Night,120,24311,Straight,High,2,Low,Absent,Absent,1
-17.879545,31.093173,15,1,Urban Road,Poor,Clear,Day,90,24231,Straight,High,5,Low,Present,Present,1
-17.127832,31.946048,8,2,Urban Road,Good,Clear,Day,100,13977,Gentle,High,0,Low,Present,Present,1
-17.653266,31.586271,13,3,Urban Road,Good,Rainy,Night,70,7933,Sharp,Low,3,Low,Present,Present,1
-18.082507,32.045288,12,2,Urban Road,Good,Foggy,Night,60,21358,Straight,Low,2,Low,Present,Absent,1
-18.043821,31.102324,7,1,Urban Road,Poor,Clear,Day,120,20724,Gentle,Low,1,Medium,Absent,Absent,0
-18.294914,32.408399,13,3,Urban Road,Fair,Rainy,Day,50,2537,Straight,High,0,Low,Present,Present,1
-16.64896,30.729741,6,2,Rural Road,Good,Clear,Day,90,23403,Moderate,Low,4,Low,Present,Present,0
-17.688639,32.076048,11,1,Urban Road,Poor,Clear,Night,50,20283,Straight,High,1,Low,Present,Present,0
-18.345235,32.113271,10,5,Highway,Fair,Rainy,Night,100,29030,Straight,Low,0,Medium,Present,Present,1
-18.202383,31.401099,7,1,Urban Road,Fair,Clear,Day,100,28140,Straight,Low,0,Low,Present,Present,0
-16.581531,32.033911,7,4,Rural Road,Good,Clear,Day,90,17830,Sharp,Medium,2,Low,Present,Absent,1
-17.861274,31.207992,5,5,Rural Road,Good,Foggy,Day,90,17823,Moderate,High,5,Low,Present,Present,1
-16.533057,32.450939,13,5,Urban Road,Fair,Clear,Day,110,25943,Straight,High,1,Low,Present,Present,1
-18.077185,31.638087,17,5,Urban Road,Good,Clear,Day,70,28721,Straight,Low,0,High,Absent,Present,1
-17.709039,30.91887,10,2,Highway,Good,Rainy,Night,60,5949,Moderate,Low,1,Medium,Absent,Absent,1
-17.734163,31.892019,8,4,Urban Road,Fair,Rainy,Day,50,10094,Moderate,High,4,Medium,Present,Absent,1
-18.277228,31.491495,9,3,Urban Road,Good,Clear,Night,120,22223,Moderate,Medium,5,Low,Present,Present,0
-18.258253,30.741609,11,4,Highway,Fair,Clear,Day,80,4317,Gentle,Low,4,Low,Present,Absent,1
-17.226357,31.835331,9,3,Rural Road,Poor,Clear,Day,60,6657,Moderate,Low,0,High,Absent,Absent,1
-17.418239,30.610942,16,3,Urban Road,Poor,Clear,Day,100,28132,Moderate,Low,1,Low,Present,Present,1
-17.559339,31.100117,10,1,Urban Road,Good,Clear,Day,90,13926,Straight,Medium,4,Medium,Present,Present,0
-17.610001,32.47883,9,4,Highway,Good,Rainy,Day,110,22585,Straight,Medium,0,Low,Present,Present,1
-17.937204,31.858958,7,1,Rural Road,Poor,Clear,Day,70,26826,Moderate,Medium,0,Medium,Present,Absent,1
-17.774196,31.174449,9,4,Urban Road,Poor,Clear,Day,90,29799,Moderate,Low,4,Low,Present,Absent,1
-17.683877,32.450404,7,1,Highway,Good,Rainy,Day,120,29363,Moderate,Low,3,Low,Present,Present,0
-18.287076,32.254579,7,3,Rural Road,Fair,Clear,Day,70,5861,Straight,Medium,0,Low,Present,Present,0
-16.598817,31.678828,14,5,Highway,Good,Rainy,Day,90,21183,Straight,High,3,Low,Present,Absent,1
-16.760307,30.608222,6,5,Urban Road,Good,Foggy,Day,120,3091,Straight,Low,3,Low,Present,Absent,1
-17.053119,31.169687,14,2,Highway,Poor,Clear,Night,60,6435,Gentle,Low,0,Medium,Absent,Absent,1
-16.879367,31.31588,9,4,Highway,Poor,Clear,Night,100,5992,Straight,Low,5,Low,Present,Present,1
-17.200772,30.666337,6,5,Urban Road,Fair,Clear,Day,100,26789,Straight,Low,4,Medium,Present,Absent,1
-16.857269,32.145821,5,3,Urban Road,Good,Clear,Night,110,2776,Moderate,Medium,5,Medium,Present,Present,0
-18.438299,31.658523,7,1,Urban Road,Fair,Clear,Day,100,20802,Sharp,Low,1,Low,Absent,Absent,0
-17.582771,32.069456,15,5,Urban Road,Good,Foggy,Day,60,8148,Gentle,Medium,2,Low,Present,Present,1
-17.603263,31.122823,8,3,Rural Road,Good,Clear,Day,80,17266,Straight,Low,3,Medium,Present,Present,0
-18.183817,31.468691,8,3,Highway,Fair,Rainy,Night,90,17851,Straight,High,2,Low,Present,Absent,1
-18.117002,31.608119,9,5,Highway,Good,Clear,Night,80,16427,Straight,Low,4,Low,Present,Present,1
-18.115181,31.630899,10,1,Highway,Fair,Clear,Night,100,27571,Straight,Medium,5,Medium,Present,Present,0
-17.832239,31.011039,7,1,Urban Road,Fair,Rainy,Night,50,24927,Straight,High,4,Medium,Present,Present,1
-16.607235,31.929486,5,2,Highway,Fair,Foggy,Day,50,16978,Sharp,Medium,4,Medium,Present,Present,0
-17.80038,32.143027,10,3,Urban Road,Fair,Clear,Night,70,5619,Gentle,Low,2,Medium,Present,Present,0
-17.948026,32.188529,12,5,Urban Road,Good,Clear,Day,110,20881,Gentle,Low,1,Low,Present,Present,1
-17.252382,31.903333,10,2,Urban Road,Fair,Rainy,Day,100,7881,Straight,Medium,5,Low,Absent,Present,0
-16.789336,30.717625,7,3,Urban Road,Good,Clear,Day,120,29016,Sharp,Medium,3,Low,Present,Absent,0
-17.018231,32.217929,9,3,Urban Road,Poor,Rainy,Day,60,25471,Gentle,Low,0,Medium,Present,Present,0
-16.568586,31.525201,15,5,Highway,Poor,Clear,Day,100,26401,Moderate,High,1,Low,Present,Present,1
-16.797961,31.420745,10,4,Highway,Good,Rainy,Night,120,23501,Gentle,Medium,4,Low,Absent,Present,1
-17.871633,31.545272,13,3,Urban Road,Poor,Clear,Day,90,23311,Straight,Medium,0,Medium,Present,Present,1
-18.415214,31.58707,6,3,Highway,Fair,Rainy,Day,110,20223,Straight,Low,2,Low,Present,Present,0
-16.593761,31.535579,6,5,Rural Road,Fair,Clear,Day,100,21034,Moderate,Low,3,Medium,Present,Present,1
-18.332243,31.388278,10,3,Rural Road,Fair,Clear,Day,70,24000,Straight,Low,2,Medium,Present,Present,0
-18.305853,31.064101,12,5,Highway,Good,Clear,Night,120,8540,Straight,Low,5,Medium,Absent,Absent,1
-18.417028,32.36282,7,1,Rural Road,Fair,Clear,Day,100,24355,Straight,Medium,5,Low,Present,Absent,0
-17.992122,31.405748,11,2,Urban Road,Fair,Clear,Day,100,9826,Straight,Medium,2,Low,Present,Present,0
-16.823995,31.638442,7,5,Urban Road,Poor,Clear,Day,60,3970,Straight,Low,1,Medium,Present,Absent,1
-17.221258,31.37592,5,1,Urban Road,Good,Clear,Day,110,5325,Straight,High,1,Medium,Absent,Present,1
-17.951096,31.348356,11,1,Urban Road,Poor,Foggy,Night,50,25404,Straight,Low,2,High,Present,Present,1
-17.661812,30.725625,7,1,Urban Road,Poor,Clear,Day,100,24307,Straight,Low,4,Low,Present,Present,0
-17.797731,31.55483,8,1,Urban Road,Fair,Clear,Day,100,14473,Gentle,High,5,Low,Present,Present,1
-16.663438,30.730315,9,4,Highway,Poor,Rainy,Day,90,3316,Straight,Low,0,Low,Present,Present,1
-18.170195,32.008249,15,2,Highway,Good,Clear,Day,50,5702,Gentle,High,5,Low,Present,Absent,1
-17.110524,30.641699,11,5,Highway,Fair,Clear,Night,50,14995,Sharp,Low,5,Low,Present,Absent,1
-17.145863,32.140386,7,1,Rural Road,Good,Rainy,Day,120,2543,Straight,Low,3,Low,Present,Present,0
-17.702953,31.01318,11,5,Urban Road,Poor,Clear,Day,70,2184,Moderate,Low,3,Low,Present,Absent,1
-17.505407,30.66622,8,5,Highway,Fair,Clear,Day,120,8942,Gentle,Medium,5,Medium,Present,Absent,1
-16.683597,32.303044,6,5,Urban Road,Fair,Clear,Night,60,16017,Straight,Low,4,Low,Present,Present,1
-17.122943,31.556626,14,5,Urban Road,Good,Rainy,Day,120,24812,Straight,Low,2,Low,Present,Present,1
-16.510007,30.984818,8,5,Highway,Fair,Clear,Day,90,29230,Straight,Medium,5,Low,Absent,Present,1
-18.141283,32.313989,8,4,Urban Road,Fair,Clear,Night,110,14868,Straight,High,4,Low,Present,Present,1
-17.261937,31.068312,14,3,Urban Road,Good,Clear,Day,80,22273,Straight,Medium,2,Medium,Present,Present,1
-17.717175,31.639649,8,3,Urban Road,Good,Rainy,Day,80,15682,Moderate,Low,5,Low,Present,Absent,0
-17.955982,31.508195,15,1,Urban Road,Fair,Foggy,Day,100,17199,Gentle,Low,5,Medium,Present,Present,1
-17.419049,31.66621,8,5,Urban Road,Good,Clear,Night,70,18405,Gentle,Low,4,Medium,Present,Present,1
-18.004592,31.855336,12,1,Rural Road,Good,Clear,Day,110,21067,Gentle,Low,0,Medium,Present,Present,0
-16.520888,32.039694,13,1,Urban Road,Good,Clear,Day,110,27798,Moderate,High,2,Medium,Present,Present,1
-17.370345,31.228765,13,2,Rural Road,Poor,Foggy,Day,50,29069,Straight,High,3,Low,Present,Absent,1
-17.346858,30.712166,16,2,Highway,Good,Clear,Day,110,23836,Straight,High,3,Medium,Present,Absent,1
-16.865506,32.189527,8,1,Rural Road,Good,Clear,Day,90,3149,Moderate,Low,4,Low,Present,Present,0
-17.038994,31.508857,14,4,Urban Road,Good,Clear,Day,70,23675,Sharp,Low,0,Low,Present,Present,1
-17.997799,31.941466,10,4,Highway,Good,Clear,Day,90,23951,Straight,Low,3,High,Present,Present,1
-17.144898,32.257701,8,2,Rural Road,Poor,Clear,Day,120,18260,Straight,Low,0,Low,Present,Present,0
-17.389462,31.837997,5,3,Urban Road,Good,Clear,Day,70,7640,Moderate,Medium,1,Low,Present,Present,0
-17.052153,30.799039,10,5,Urban Road,Poor,Clear,Day,100,7467,Moderate,Low,3,Low,Present,Present,1
-17.150705,30.692302,4,5,Urban Road,Fair,Clear,Day,60,20150,Sharp,Medium,0,Low,Present,Present,1
-18.089651,30.77507,10,1,Rural Road,Fair,Clear,Day,60,10445,Sharp,Low,4,Low,Present,Absent,0
